Unnamed: 0,data_ref,id_cliente,sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,qt_pessoas_residencia,renda,renda_prevista
4491,2015-05-01,10806,M,True,False,0,Assalariado,Secundário,Casado,Casa,53,2.350684931506849,2.0,4503.79,6710.5177211904775
4492,2015-05-01,15247,F,False,True,0,Empresário,Superior completo,Casado,Casa,48,1.282191780821918,2.0,2140.72,2145.3187185714273
4493,2015-05-01,8979,F,False,True,0,Empresário,Secundário,Casado,Casa,62,7.619178082191781,2.0,1632.97,2672.9894999999983
4494,2015-05-01,15281,M,True,False,2,Servidor público,Secundário,Casado,Casa,38,17.967123287671228,4.0,37482.6,31095.777452083366
4495,2015-05-01,5509,F,False,True,0,Assalariado,Secundário,Separado,Casa,53,9.101369863013696,1.0,3524.19,3708.7551345238103
4496,2015-05-01,1019,F,False,True,0,Assalariado,Superior completo,União,Casa,34,14.591780821917803,2.0,3319.24,5361.632595714285
4497,2015-05-01,9081,F,False,True,0,Pensionista,Secundário,Separado,Casa,59,,1.0,3789.03,2761.8238590176684
4498,2015-05-01,15282,F,False,False,0,Pensionista,Secundário,Casado,Casa,61,,2.0,3052.61,1794.526269123378
4499,2015-05-01,16166,F,False,False,1,Empresário,Secundário,Casado,Com os pais,37,3.2109589041095887,3.0,2319.2,2883.956790229526
4500,2015-05-01,3147,F,True,False,0,Assalariado,Superior completo,Casado,Casa,53,13.893150684931507,2.0,6381.73,6789.229259444437
4501,2015-05-01,8292,F,True,False,0,Pensionista,Superior completo,Casado,Casa,59,,2.0,12120.36,10024.635175238094
4502,2015-05-01,13861,M,True,True,1,Assalariado,Secundário,Casado,Casa,27,4.873972602739726,3.0,5211.47,3804.4626929886795
4503,2015-05-01,5870,F,False,True,0,Assalariado,Secundário,Casado,Casa,54,10.726027397260276,2.0,8260.73,6857.556299285707
4504,2015-05-01,424,F,False,True,1,Servidor público,Superior incompleto,União,Casa,29,9.780821917808217,3.0,4183.5,3339.100628333335
4505,2015-05-01,2840,F,False,True,0,Assalariado,Secundário,Separado,Casa,52,6.0630136986301375,1.0,951.41,1700.1878850000003
4506,2015-05-01,13101,F,False,True,0,Assalariado,Secundário,Casado,Casa,54,7.0109589041095886,2.0,2126.36,3579.405406666663
4507,2015-05-01,4771,F,False,False,1,Empresário,Secundário,Casado,Casa,30,1.7671232876712328,3.0,1495.77,2448.548624761905
4508,2015-05-01,927,F,False,True,0,Assalariado,Superior completo,Casado,Casa,60,1.5835616438356164,2.0,4499.28,3106.1702652380945
4509,2015-05-01,9596,F,False,True,0,Assalariado,Secundário,Separado,Casa,59,3.515068493150685,1.0,7406.64,6710.866212857147
4510,2015-05-01,9750,F,False,False,0,Servidor público,Secundário,Casado,Casa,57,10.36986301369863,2.0,1455.62,5065.918186111109
4511,2015-05-01,15460,M,False,False,0,Empresário,Secundário,Casado,Casa,55,15.632876712328768,2.0,11605.45,15041.238073333316
4512,2015-05-01,12034,M,True,True,0,Assalariado,Superior completo,Casado,Aluguel,29,1.3178082191780822,2.0,4937.18,4761.562354999995
4513,2015-05-01,6275,F,True,False,0,Assalariado,Secundário,Casado,Com os pais,33,8.753424657534246,2.0,2542.1,3004.6770469055946
4514,2015-05-01,15382,F,False,False,1,Assalariado,Superior incompleto,Casado,Casa,34,11.04109589041096,3.0,1327.25,3440.5350858874463
4515,2015-05-01,2828,F,True,True,0,Pensionista,Superior completo,Separado,Casa,59,,1.0,2778.53,3627.2266706690198
4516,2015-05-01,10829,M,False,False,1,Servidor público,Superior completo,Casado,Estúdio,40,7.186301369863013,3.0,2779.58,5612.757483787879
4517,2015-05-01,3762,F,True,True,0,Assalariado,Secundário,Casado,Casa,49,8.605479452054794,2.0,899.43,2566.8783487187816
4518,2015-05-01,1656,M,True,True,2,Empresário,Superior completo,Casado,Casa,37,5.7315068493150685,4.0,12285.22,12003.23849999998
4519,2015-05-01,14006,F,False,True,1,Servidor público,Secundário,Casado,Casa,40,7.120547945205479,3.0,2531.24,2443.930458333331
4520,2015-05-01,4516,F,True,False,0,Pensionista,Secundário,Casado,Casa,48,,2.0,2286.82,1470.4134673484848
4521,2015-05-01,11166,M,True,False,0,Pensionista,Secundário,Casado,Casa,60,,2.0,2317.5,3540.8273561904753
4522,2015-05-01,6513,F,False,False,0,Empresário,Secundário,Casado,Casa,53,10.082191780821915,2.0,2270.58,2370.735178809522
4523,2015-05-01,10783,F,False,False,0,Assalariado,Superior completo,União,Casa,41,14.189041095890412,2.0,2164.1,4249.209825952381
4524,2015-05-01,5181,F,False,True,0,Empresário,Superior completo,Separado,Casa,53,2.6575342465753424,1.0,2756.35,3207.5057422474756
4525,2015-05-01,14572,F,False,True,0,Empresário,Secundário,Casado,Casa,48,21.47945205479452,2.0,4495.57,6205.654001666669
4526,2015-05-01,1185,M,False,True,0,Assalariado,Secundário,Casado,Casa,53,3.0986301369863014,2.0,3340.2,4264.524991602565
4527,2015-05-01,15557,M,True,True,0,Empresário,Superior completo,Casado,Casa,52,6.454794520547946,2.0,2750.58,7100.207812499996
4528,2015-05-01,7483,F,False,True,0,Assalariado,Secundário,Solteiro,Casa,45,26.249315068493143,1.0,16910.94,16611.8109333333
4529,2015-05-01,12241,M,True,True,1,Empresário,Superior completo,Casado,Casa,41,4.279452054794521,3.0,6328.61,9826.963682777776
4530,2015-05-01,2130,M,False,True,0,Assalariado,Secundário,Casado,Com os pais,42,21.435616438356163,2.0,18504.74,20388.60135238094
4531,2015-05-01,3599,F,False,True,0,Servidor público,Secundário,Separado,Casa,49,15.616438356164384,1.0,4503.62,18651.056787222235
4532,2015-05-01,4425,F,False,False,0,Pensionista,Secundário,Viúvo,Governamental,60,,1.0,5108.44,3475.0391715656583
4533,2015-05-01,5803,F,True,False,0,Empresário,Secundário,Casado,Casa,43,12.3013698630137,2.0,6274.17,4006.1709933333345
4534,2015-05-01,6898,F,False,True,1,Assalariado,Superior completo,Casado,Casa,29,3.46027397260274,3.0,5547.94,5012.489371111113
4535,2015-05-01,4503,F,False,False,1,Assalariado,Secundário,Separado,Casa,39,11.183561643835615,2.0,3549.11,3060.9283411111087
4536,2015-05-01,1958,M,False,True,0,Assalariado,Secundário,Solteiro,Casa,31,1.5917808219178082,1.0,2171.26,2788.928095555555
4537,2015-05-01,12314,M,False,True,0,Assalariado,Superior completo,Solteiro,Casa,29,8.449315068493151,1.0,6052.15,7463.385820079369
4538,2015-05-01,8437,F,False,True,0,Pensionista,Secundário,Solteiro,Casa,59,,1.0,6832.6,2737.2753479375797
4539,2015-05-01,2233,F,True,True,1,Empresário,Superior completo,Casado,Casa,27,3.1726027397260275,3.0,2065.62,2620.010230357141
4540,2015-05-01,7514,M,True,True,2,Pensionista,Secundário,Casado,Casa,46,,4.0,3875.36,3469.601718095237
4541,2015-05-01,2535,M,True,False,2,Assalariado,Secundário,Casado,Com os pais,33,0.5342465753424658,4.0,3595.33,3612.3191529870146
4542,2015-05-01,1210,F,False,False,1,Empresário,Secundário,Separado,Casa,41,21.86027397260274,2.0,7263.18,6245.480203084412
4543,2015-05-01,6947,F,False,True,0,Pensionista,Secundário,União,Casa,67,,2.0,7297.48,7200.17137999999
4544,2015-05-01,138,F,True,False,0,Assalariado,Secundário,Casado,Casa,40,2.1863013698630143,2.0,4641.8,2657.5890702311576
4545,2015-05-01,14269,M,False,True,1,Empresário,Secundário,Casado,Casa,29,6.372602739726028,3.0,1750.67,4686.678607142855
4546,2015-05-01,3188,F,False,False,3,Pensionista,Secundário,Viúvo,Casa,36,,4.0,3246.3,3022.129194812409
4547,2015-05-01,5746,M,True,False,0,Assalariado,Secundário,Solteiro,Casa,33,2.4547945205479453,1.0,1139.35,1410.2786066666688
4548,2015-05-01,1555,F,True,False,1,Empresário,Secundário,Solteiro,Governamental,32,13.652054794520549,2.0,2680.9,5018.609711428574
4549,2015-05-01,9419,F,False,False,0,Pensionista,Secundário,Solteiro,Casa,61,,1.0,4394.41,1523.210460952381
4550,2015-05-01,8907,F,True,True,2,Assalariado,Superior completo,Casado,Casa,38,7.383561643835616,4.0,1488.26,3659.3354947619105
4551,2015-05-01,904,F,False,True,0,Servidor público,Superior completo,Casado,Casa,48,10.421917808219176,2.0,13945.12,7922.771591428577
4552,2015-05-01,3471,F,False,True,0,Empresário,Secundário,Casado,Governamental,53,7.610958904109589,2.0,1627.82,1875.3833571428613
4553,2015-05-01,11533,F,True,True,0,Servidor público,Secundário,Casado,Casa,51,23.31232876712329,2.0,17716.87,10466.039073740978
4554,2015-05-01,8001,F,False,True,0,Servidor público,Secundário,Solteiro,Casa,63,14.895890410958906,1.0,1941.37,3056.46174667749
4555,2015-05-01,10933,F,False,False,1,Empresário,Superior completo,Casado,Casa,34,3.602739726027397,3.0,4714.44,3415.6386694154476
4556,2015-05-01,5626,M,True,False,0,Assalariado,Secundário,Separado,Governamental,39,0.8684931506849315,1.0,3968.05,4017.2455074999934
4557,2015-05-01,12098,M,True,True,0,Assalariado,Superior completo,Casado,Casa,50,7.660273972602741,2.0,4675.77,5670.274129229939
4558,2015-05-01,16327,F,False,True,0,Pensionista,Secundário,Casado,Casa,52,,2.0,2458.43,2320.3126854913517
4559,2015-05-01,16231,F,False,True,0,Empresário,Secundário,Casado,Casa,46,2.5424657534246577,2.0,4670.46,4492.4133212504175
4560,2015-05-01,16079,F,True,False,0,Assalariado,Secundário,Casado,Casa,41,8.213698630136987,2.0,3210.57,2696.9678521428573
4561,2015-05-01,10545,F,False,True,0,Empresário,Secundário,União,Casa,35,1.8383561643835613,2.0,4426.29,3010.9955129220784
4562,2015-05-01,5671,F,False,False,0,Empresário,Superior completo,Casado,Casa,40,22.21643835616439,2.0,13399.57,10833.237991666654
4563,2015-05-01,16511,M,True,False,2,Empresário,Secundário,Casado,Casa,39,11.641095890410964,1.0,6349.95,10817.151711904753
4564,2015-05-01,7963,F,False,True,0,Pensionista,Superior completo,Casado,Casa,54,,2.0,843.22,2919.015743363304
4565,2015-05-01,476,F,True,True,1,Assalariado,Secundário,Casado,Casa,34,15.786301369863011,3.0,2483.41,2249.6864743253973
4566,2015-05-01,15051,M,True,True,0,Assalariado,Secundário,Casado,Casa,55,2.265753424657534,2.0,2635.55,2889.9270233333286
4567,2015-05-01,1018,M,False,True,0,Assalariado,Superior completo,Casado,Casa,32,8.936986301369863,2.0,10461.91,6111.095882230269
4568,2015-05-01,13703,M,False,True,0,Empresário,Superior completo,Casado,Casa,42,3.287671232876712,2.0,2809.64,3354.6784500000067
4569,2015-05-01,10830,M,False,False,1,Servidor público,Superior completo,Casado,Estúdio,40,7.186301369863013,3.0,3963.43,5612.757483787879
4570,2015-05-01,3617,F,False,True,0,Assalariado,Secundário,Viúvo,Casa,39,5.356164383561644,1.0,1335.43,2519.623263571428
4571,2015-05-01,9924,F,False,True,0,Pensionista,Secundário,Casado,Casa,62,,2.0,2287.04,3233.152871726906
4572,2015-05-01,5967,M,True,True,1,Assalariado,Secundário,Casado,Casa,31,9.89315068493151,3.0,11563.82,8168.01777830087
4573,2015-05-01,4255,F,True,True,0,Assalariado,Secundário,Casado,Com os pais,41,17.68767123287671,2.0,2518.22,2654.640454603174
4574,2015-05-01,6356,F,False,False,1,Assalariado,Secundário,Casado,Casa,30,0.9917808219178084,3.0,4234.94,4234.940000000001
4575,2015-05-01,15245,M,True,True,0,Assalariado,Superior completo,Casado,Casa,52,0.2,2.0,3488.41,3333.7457266666634
4576,2015-05-01,11702,M,True,False,0,Empresário,Secundário,Casado,Casa,39,0.8273972602739726,2.0,4134.78,3651.2067623809526
4577,2015-05-01,14971,F,False,True,0,Pensionista,Secundário,Casado,Casa,58,,2.0,18070.22,3448.518110578332
4578,2015-05-01,9960,F,False,True,1,Assalariado,Secundário,Casado,Casa,40,2.016438356164384,3.0,1162.0,3247.940495000002
4579,2015-05-01,6235,F,False,True,0,Servidor público,Secundário,Separado,Casa,39,0.8273972602739726,1.0,4265.71,3301.763135104619
4580,2015-05-01,14126,M,True,False,0,Empresário,Superior completo,Casado,Casa,38,13.295890410958906,2.0,4871.74,4688.801996666667
4581,2015-05-01,9689,M,False,False,1,Assalariado,Superior completo,Casado,Casa,37,17.186301369863013,3.0,20069.65,13529.090999999991
4582,2015-05-01,14764,M,True,False,1,Empresário,Superior completo,Casado,Com os pais,32,1.9616438356164383,3.0,6579.69,5361.1397643051405
4583,2015-05-01,11865,M,True,False,2,Empresário,Superior completo,Casado,Casa,30,5.328767123287672,4.0,4606.77,3673.4345425396828
4584,2015-05-01,2601,F,False,False,0,Empresário,Superior completo,Casado,Governamental,38,12.9013698630137,2.0,2376.75,11576.954891502524
4585,2015-05-01,10184,F,True,True,1,Assalariado,Secundário,Casado,Casa,40,4.802739726027396,3.0,2850.71,1430.1611878571423
4586,2015-05-01,4416,F,True,False,0,Empresário,Superior incompleto,Casado,Casa,47,6.4301369863013695,2.0,8382.67,3891.6122425769486
4587,2015-05-01,3721,F,True,True,2,Assalariado,Secundário,Casado,Casa,36,13.608219178082194,4.0,6027.94,6124.529552499994
4588,2015-05-01,5271,F,True,False,0,Empresário,Secundário,Casado,Casa,28,0.6821917808219178,2.0,1987.12,2053.172407169775
4589,2015-05-01,8836,F,True,True,0,Servidor público,Superior completo,Casado,Casa,53,2.9616438356164383,2.0,4541.72,3379.1076591666656
4590,2015-05-01,10127,F,False,True,2,Empresário,Secundário,Casado,Casa,45,15.391780821917806,4.0,2887.4,8919.13034619048
4591,2015-05-01,1962,M,True,True,2,Assalariado,Superior completo,Casado,Casa,46,3.761643835616439,4.0,5000.1,8982.216087857143
4592,2015-05-01,15716,F,True,False,0,Servidor público,Secundário,Viúvo,Casa,53,16.10958904109589,1.0,5254.78,3327.122950952382
4593,2015-05-01,8277,F,False,True,1,Assalariado,Secundário,Casado,Com os pais,43,1.0547945205479452,3.0,7515.62,6715.811979999998
4594,2015-05-01,11493,F,True,True,0,Assalariado,Secundário,Casado,Casa,48,0.8410958904109589,2.0,7406.64,6695.726208333344
4595,2015-05-01,12327,F,False,True,1,Empresário,Superior incompleto,Casado,Casa,26,5.613698630136986,3.0,1364.62,2106.5993716522357
4596,2015-05-01,10152,F,False,True,0,Pensionista,Secundário,Solteiro,Casa,66,,1.0,2656.53,4236.513681331167
4597,2015-05-01,12865,M,True,True,2,Assalariado,Superior completo,Casado,Casa,36,6.786301369863014,4.0,7906.48,10685.16633337224
4598,2015-05-01,3394,M,False,False,0,Assalariado,Secundário,Casado,Casa,47,3.723287671232877,2.0,4202.12,4376.739926190472
4599,2015-05-01,11806,F,True,True,1,Empresário,Secundário,Casado,Casa,30,2.345205479452055,3.0,1193.77,2727.134997774171
4600,2015-05-01,4398,F,False,False,1,Empresário,Superior completo,Separado,Casa,40,7.761643835616439,2.0,4891.08,11563.649521764066
4601,2015-05-01,6177,F,False,True,0,Servidor público,Secundário,Viúvo,Casa,48,23.17808219178082,1.0,3501.56,4657.997686666666
4602,2015-05-01,10414,F,False,True,0,Pensionista,Secundário,Casado,Casa,62,,2.0,794.83,3233.152871726906
4603,2015-05-01,14163,F,True,False,2,Servidor público,Superior completo,Casado,Casa,36,6.457534246575342,4.0,2549.05,2093.9527690476184
4604,2015-05-01,10581,F,False,True,0,Assalariado,Superior completo,Casado,Casa,39,4.345205479452055,2.0,1445.87,1789.6738255375178
4605,2015-05-01,4,F,True,False,0,Assalariado,Superior incompleto,Casado,Casa,29,3.0219178082191784,2.0,3087.85,1962.689730000001
4606,2015-05-01,3837,F,False,True,0,Servidor público,Superior completo,Casado,Casa,48,6.520547945205481,2.0,2280.28,2607.6818416666665
4607,2015-05-01,8006,F,True,True,1,Empresário,Superior completo,Separado,Casa,42,0.6356164383561644,2.0,926.7,1803.660047420635
4608,2015-05-01,5085,F,False,True,0,Assalariado,Secundário,Casado,Casa,49,11.221917808219178,2.0,12170.28,3205.6699250000006
4609,2015-05-01,16030,M,True,True,2,Empresário,Superior completo,Casado,Casa,40,0.6273972602739726,4.0,6202.58,3853.2229527009617
4610,2015-05-01,16019,F,False,True,0,Servidor público,Superior completo,Casado,Casa,47,3.295890410958904,2.0,1783.93,2262.52138474914
4611,2015-05-01,14363,M,True,True,1,Empresário,Superior completo,Casado,Casa,28,2.032876712328767,3.0,4965.0,3778.251296984125
4612,2015-05-01,9818,F,False,False,2,Servidor público,Secundário,Casado,Casa,28,5.4301369863013695,4.0,2341.38,2466.130740476193
4613,2015-05-01,14783,F,True,False,0,Empresário,Superior completo,Casado,Casa,35,13.96986301369863,2.0,7240.67,10752.532135952386
4614,2015-05-01,11143,F,True,True,0,Assalariado,Superior completo,Casado,Casa,29,0.7643835616438356,2.0,4846.91,2575.3426542857164
4615,2015-05-01,8423,F,True,True,1,Assalariado,Superior completo,União,Casa,44,10.221917808219178,3.0,4646.05,3887.9868227380935
4616,2015-05-01,1892,M,True,True,0,Empresário,Secundário,Casado,Com os pais,26,7.0109589041095886,2.0,10487.65,12158.8349
4617,2015-05-01,9570,F,False,False,0,Pensionista,Secundário,Viúvo,Casa,65,,1.0,2466.94,2276.5617193160397
4618,2015-05-01,4288,F,True,True,0,Assalariado,Secundário,Casado,Casa,39,6.594520547945206,2.0,5720.95,2506.3280730158735
4619,2015-05-01,15081,M,False,True,0,Assalariado,Secundário,Casado,Casa,35,11.03835616438356,2.0,4742.33,3283.6432775
4620,2015-05-01,9269,M,True,False,1,Empresário,Superior completo,União,Casa,34,7.6,3.0,2168.6,5786.905282380943
4621,2015-05-01,8542,F,True,True,0,Assalariado,Superior completo,Casado,Casa,32,9.556164383561644,2.0,5591.24,3694.637796666665
4622,2015-05-01,9323,F,False,False,0,Servidor público,Secundário,União,Casa,40,11.183561643835615,2.0,4490.53,4175.976661666674
4623,2015-05-01,15556,M,True,True,0,Assalariado,Secundário,Casado,Casa,50,3.7068493150684927,2.0,1761.63,4015.2388049999995
4624,2015-05-01,4376,M,False,True,1,Assalariado,Secundário,Casado,Casa,34,1.0054794520547945,3.0,1847.98,2236.743746428571
4625,2015-05-01,5929,F,False,True,0,Pensionista,Secundário,Casado,Casa,60,,2.0,2940.55,2704.5133380920133
4626,2015-05-01,3638,M,False,False,1,Empresário,Superior completo,Casado,Casa,43,3.4876712328767123,3.0,2014.44,2425.1199000000015
4627,2015-05-01,12972,M,True,True,2,Assalariado,Secundário,Casado,Casa,45,9.052054794520547,4.0,12060.57,13885.490890930732
4628,2015-05-01,9772,F,False,True,1,Assalariado,Secundário,Casado,Casa,39,1.0164383561643835,3.0,2595.87,2897.8518116666637
4629,2015-05-01,1006,F,True,True,0,Pensionista,Superior completo,Casado,Casa,58,,2.0,3696.25,3470.749494572648
4630,2015-05-01,16620,F,False,True,0,Assalariado,Secundário,Casado,Casa,49,2.8465753424657536,2.0,3752.02,2143.6661497619048
4631,2015-05-01,12917,F,True,True,1,Assalariado,Secundário,Solteiro,Casa,35,6.383561643835616,2.0,2758.52,5130.771427261906
4632,2015-05-01,8467,F,False,True,0,Pensionista,Secundário,Viúvo,Casa,64,,1.0,3875.31,2264.1235775357754
4633,2015-05-01,8728,M,True,False,0,Assalariado,Secundário,Casado,Casa,40,18.91506849315068,2.0,94041.3,85502.97598761893
4634,2015-05-01,2344,F,False,True,1,Assalariado,Secundário,Casado,Casa,32,0.5260273972602739,3.0,1402.25,1368.7352785714281
4635,2015-05-01,3394,M,False,False,0,Assalariado,Secundário,Casado,Casa,47,3.723287671232877,2.0,4202.12,4376.739926190472
4636,2015-05-01,1203,M,False,False,0,Assalariado,Primário,Casado,Casa,36,2.0986301369863014,2.0,9949.5,8635.30498857143
4637,2015-05-01,3688,F,True,False,0,Empresário,Secundário,Casado,Casa,28,5.967123287671233,2.0,5235.69,4781.514815912698
4638,2015-05-01,3602,F,False,True,0,Empresário,Secundário,Solteiro,Casa,49,1.5205479452054795,1.0,2841.61,1884.5803976984132
4639,2015-05-01,5739,M,False,False,1,Assalariado,Superior completo,Solteiro,Casa,37,5.123287671232877,2.0,4108.25,8416.492747420632
4640,2015-05-01,7844,F,False,True,0,Assalariado,Secundário,Separado,Casa,50,0.4684931506849315,1.0,1953.66,2012.4497369047635
4641,2015-05-01,4437,F,False,False,0,Assalariado,Secundário,Casado,Casa,50,9.265753424657532,2.0,3716.17,3562.4424166666654
4642,2015-05-01,6524,M,False,True,0,Empresário,Superior completo,Solteiro,Casa,27,6.583561643835616,1.0,8159.43,9467.025544444448
4643,2015-05-01,13163,M,False,True,0,Servidor público,Secundário,Separado,Comunitário,45,23.936986301369863,1.0,29278.26,33846.79183333328
4644,2015-05-01,8454,F,False,True,2,Empresário,Superior completo,Casado,Casa,31,6.3863013698630136,4.0,5272.68,4597.978650119045
4645,2015-05-01,12698,F,False,True,0,Pensionista,Secundário,Viúvo,Casa,58,,1.0,1884.9,3727.8459784842494
4646,2015-05-01,14882,F,False,False,0,Assalariado,Superior completo,Separado,Casa,47,8.219178082191782,1.0,1822.76,2592.0668783333354
4647,2015-05-01,4993,M,False,True,1,Empresário,Secundário,Casado,Casa,42,12.641095890410964,3.0,9574.47,9784.084797142841
4648,2015-05-01,16101,M,True,True,0,Assalariado,Secundário,Casado,Casa,60,4.126027397260274,2.0,4317.6,4729.860518344157
4649,2015-05-01,12935,F,False,False,0,Pensionista,Secundário,Solteiro,Governamental,58,,1.0,2292.08,2775.8410800000006
4650,2015-05-01,11399,F,True,False,0,Pensionista,Secundário,União,Casa,59,,2.0,1304.11,1780.4073505555557
4651,2015-05-01,1734,F,False,False,0,Assalariado,Secundário,Casado,Casa,34,0.3917808219178082,2.0,648.24,841.7550083333334
4652,2015-05-01,9328,F,True,False,0,Assalariado,Superior completo,Solteiro,Casa,43,15.02191780821918,1.0,1306.5,1635.2281000000003
4653,2015-05-01,10835,M,False,False,0,Assalariado,Secundário,Casado,Casa,44,12.441095890410958,2.0,27374.81,14303.951279047618
4654,2015-05-01,14346,F,False,True,1,Empresário,Secundário,União,Casa,40,3.6986301369863015,3.0,8895.42,8485.726343333346
4655,2015-05-01,1977,M,True,False,0,Empresário,Superior incompleto,União,Casa,28,0.8356164383561644,2.0,3879.51,4440.061889812414
4656,2015-05-01,6934,F,False,False,0,Assalariado,Secundário,Casado,Governamental,50,0.3753424657534247,2.0,1090.68,2527.777232313796
4657,2015-05-01,8737,M,False,False,1,Assalariado,Superior completo,Casado,Governamental,30,2.572602739726028,3.0,2103.98,6414.82530365079
4658,2015-05-01,13469,M,True,False,0,Pensionista,Secundário,Casado,Casa,62,,2.0,3652.65,4612.545079999998
4659,2015-05-01,6131,F,False,True,0,Assalariado,Secundário,Casado,Governamental,56,10.082191780821915,2.0,9433.55,1957.6231938095234
4660,2015-05-01,10206,M,True,True,0,Assalariado,Secundário,Solteiro,Casa,49,8.386301369863014,1.0,25277.37,23318.86706666672
4661,2015-05-01,10167,F,False,True,1,Assalariado,Superior completo,Casado,Casa,34,6.383561643835616,3.0,2045.83,2029.9105128571414
4662,2015-05-01,2491,F,False,True,0,Assalariado,Secundário,Solteiro,Casa,43,3.783561643835617,1.0,3011.69,2388.9674293759017
4663,2015-05-01,4759,F,True,True,1,Empresário,Superior completo,Solteiro,Casa,38,5.769863013698631,2.0,4869.35,5319.466797777772
4664,2015-05-01,10823,F,False,False,2,Assalariado,Secundário,Casado,Casa,39,19.36438356164384,4.0,4255.46,7712.333989365077
4665,2015-05-01,11942,M,False,False,0,Assalariado,Secundário,Casado,Casa,38,0.5123287671232877,2.0,2102.62,2330.3761013095236
4666,2015-05-01,8004,F,False,True,0,Assalariado,Secundário,Casado,Com os pais,27,1.6657534246575345,2.0,4090.04,3594.09475285714
4667,2015-05-01,9098,F,False,True,0,Assalariado,Secundário,Casado,Casa,45,18.295890410958904,2.0,2464.32,4683.939879761902
4668,2015-05-01,448,M,True,False,2,Assalariado,Secundário,Casado,Governamental,34,3.1095890410958904,4.0,1707.93,2767.4849799999997
4669,2015-05-01,12322,F,False,True,0,Servidor público,Secundário,Casado,Casa,35,0.2767123287671233,2.0,541.53,627.9931999999993
4670,2015-05-01,10331,F,True,True,1,Assalariado,Secundário,Casado,Casa,43,8.805479452054792,3.0,7648.7,7084.876516190473
4671,2015-05-01,10570,F,False,True,2,Assalariado,Superior completo,Casado,Casa,37,8.928767123287669,4.0,3953.04,3189.5999642218903
4672,2015-05-01,7682,M,True,True,3,Assalariado,Secundário,Casado,Casa,43,13.10958904109589,5.0,5163.89,37570.449109553236
4673,2015-05-01,4298,F,True,True,0,Assalariado,Superior completo,Casado,Casa,36,7.92876712328767,2.0,7184.63,5655.47995696581
4674,2015-05-01,7600,F,False,False,1,Empresário,Superior completo,União,Casa,40,5.265753424657534,3.0,4454.52,3114.664365613274
4675,2015-05-01,1083,F,False,True,0,Empresário,Secundário,Casado,Casa,33,0.5123287671232877,2.0,477.98,956.0810595238089
4676,2015-05-01,556,F,True,True,1,Assalariado,Superior completo,Separado,Casa,26,5.778082191780823,2.0,3514.37,3756.074024917026
4677,2015-05-01,7876,F,False,True,0,Empresário,Secundário,Solteiro,Casa,50,1.7205479452054795,1.0,1806.53,2625.4564576298712
4678,2015-05-01,1567,M,False,True,0,Assalariado,Superior completo,Casado,Casa,27,1.476712328767123,2.0,2026.11,2777.9923262301563
4679,2015-05-01,1138,F,True,True,0,Empresário,Superior completo,Casado,Casa,34,1.2493150684931509,2.0,3032.33,3683.2628507142845
4680,2015-05-01,4490,F,True,False,2,Servidor público,Superior completo,Casado,Casa,43,20.18904109589041,4.0,4849.05,4378.453885749805
4681,2015-05-01,11299,F,False,False,0,Assalariado,Secundário,União,Casa,28,5.35068493150685,2.0,627.64,1570.789650000001
4682,2015-05-01,2002,M,True,True,0,Assalariado,Superior completo,Solteiro,Casa,40,5.676712328767122,1.0,15902.13,13323.142811111098
4683,2015-05-01,7269,F,False,True,0,Assalariado,Superior completo,Casado,Casa,42,8.134246575342466,2.0,1790.02,9736.636751944443
4684,2015-05-01,2236,F,False,True,0,Assalariado,Secundário,Casado,Casa,46,1.8410958904109591,2.0,2997.17,3145.5634366933077
4685,2015-05-01,4966,M,True,False,1,Assalariado,Secundário,Casado,Casa,26,0.3808219178082192,3.0,1634.01,2771.870152619047
4686,2015-05-01,344,F,True,False,0,Assalariado,Superior completo,Casado,Casa,42,10.863013698630136,2.0,1745.73,2112.841740000002
4687,2015-05-01,10671,M,True,True,1,Assalariado,Superior completo,Separado,Casa,44,6.934246575342466,2.0,22190.14,17228.497166477406
4688,2015-05-01,14203,F,False,True,1,Assalariado,Secundário,Casado,Casa,30,0.3698630136986301,3.0,1743.09,1712.3098935961264
4689,2015-05-01,16619,F,True,False,1,Empresário,Superior completo,Casado,Casa,44,1.180821917808219,3.0,3329.62,3831.9633588095235
4690,2015-05-01,12922,M,True,True,0,Assalariado,Secundário,Casado,Casa,49,0.547945205479452,2.0,4694.91,4560.8966499999915
4691,2015-05-01,14828,F,False,False,0,Assalariado,Secundário,Casado,Casa,47,8.967123287671232,2.0,1743.29,1734.9393819047605
4692,2015-05-01,1683,F,False,True,0,Empresário,Secundário,Casado,Casa,56,1.8109589041095893,2.0,1087.89,2323.2630388095267
4693,2015-05-01,12008,F,True,True,0,Assalariado,Secundário,Viúvo,Casa,56,4.32054794520548,1.0,2512.02,3053.06850416667
4694,2015-05-01,493,F,True,True,0,Pensionista,Secundário,Casado,Casa,63,,2.0,1299.51,2580.2107728571423
4695,2015-05-01,5439,M,False,True,0,Assalariado,Secundário,Solteiro,Casa,26,1.178082191780822,1.0,2240.14,4088.417861666668
4696,2015-05-01,2786,M,False,True,1,Assalariado,Secundário,Casado,Casa,45,8.980821917808221,3.0,3122.72,4034.3041166666585
4697,2015-05-01,10521,F,True,True,0,Empresário,Secundário,Casado,Casa,33,4.008219178082192,2.0,1197.78,3371.8647419444455
